Shape_Leng,7703.86163537
MEAN_ALL,29.96445119615943
PcntSpeed_85thAll,39.74305775177914
PcntSpeed_5thAll,14.086238993774655
TotalIntervals_85thAll,16221.609961898972
PcntInterval_85thAll,15.43152780567544
StdDev_85thAll,10.697192319582644
MEAN_Wkd,29.525805462647433
PcntSpeed_85thWd,38.87954056995892
PcntSpeed_5thWd,13.84360803660436
TotalIntervals_85thWd,13951.461464035601
PcntInterval_85thWd,19.072036011220728
StdDev_85thWd,10.510613307993248
MEAN_WEnd,32.55865865416397
PcntSpeed_85thWend,41.91281777057603
TotalIntervals_85thWend,2108.8306220015183
PcntInterval_85thWend,7.040661643954685
StdDev_85thWend,11.248421943669998
MEAN_Wdtime,28.440998431683937
PcntSpeed_60thWdtime,30.925958954577304
PcntSpeed_85thWdtime,37.538692075720576
PcntSpeed_5thWdtime,13.108798360982885
TotalIntervals_Wdtime,11735.80204980088
PcntInterval_Wdtime,27.50238871275033
StdDev_Wdtime,10.335839194516078
MEAN_WkdAM,29.170356475370248
PcntSpeed_5thWdayAM,14.339209208421002
AvgSpeed_WdayAM,29.170356475370248
TotalIntervals_WdayAM,2389.3526653169697
PcntInterval_WdayAM,26.13036438406353
StdDev_WdayAM,10.20405212962002
MEAN_WkdMD,28.844558833071602
PcntSpeed_5thWdayMD,14.086238993774655
AvgSpeed_WdayMD,28.844558833071602
TotalIntervals_WdayMD,5854.797514639028
PcntInterval_WdayMD,32.01442885050546
StdDev_WdayMD,10.021634723567097
MEAN_WkdPM,26.308387076391288
PcntSpeed_5thWdayPM,10.515245343949918
AvgSpeed_WdayPM,26.308387076391288
TotalIntervals_WdayPM,2657.0012512055364
PcntInterval_WdayPM,29.057193674549055
StdDev_WdayPM,10.950632572567086
TTI_SL_AM,1.5278659951983145
PTI_SL_AM,3.2726312089481824
TTI_85thALL_AM,1.325376903850766
PTI_85thALL_AM,2.8176329823062565
BTI_AM,1.1127964783694204
TTI_SL_MD,1.5487467748086423
PTI_SL_MD,3.37945731897926
TTI_85thAll_MD,1.3100729888038563
PTI_85thAll_MD,2.823011406552338
BTI_MD,1.1390573121608278
TTI_SL_PM,1.696392484107744
PTI_SL_PM,4.526325561467981
TTI_85thAll_PM,1.3930282951914852
PTI_85thAll_PM,3.675818324935724
BTI_PM,1.6034474446581615
TTI_85thWd_AM,1.323999761129508
PTI_85thWd_AM,2.8139304091709634
TTI_85thWd_MD,1.3108992894726097
PTI_85thWd_MD,2.849853571648045
TTI_85thWd_PM,1.4056567326090297
PTI_85thWd_PM,3.76790698377358
TTI_60thWdtime_AM,1.0656096831724322
PTI_60thWdtime_AM,2.2541491721764957
TTI_85thWdtime_AM,1.323999761129508
PTI_85thWdtime_AM,2.8139304091709634
TTI_60thWdtime_MD,1.09041808067497
PTI_60thWdtime_MD,2.3582253270240106
TTI_85thWdtime_MD,1.3108992894726097
PTI_85thWdtime_MD,2.849853571648045
TTI_60thWdtime_PM,1.1020879152813596
PTI_60thWdtime_PM,2.9192970964794798
TTI_85thWdtime_PM,1.4056567326090297
PTI_85thWdtime_PM,3.76790698377358
Weight,1.0
